Time;GeigerCounts;Ozone;Pressure;Temperature;CO2;InsideTemp;Humidity;Relative Humidity;BME-Pressure;BME-Altitude
2025/04/27_16:05:28;30;20.0;943.223572371127;21.420774207115173;1164;0;0;0;0;0
2025/04/27_16:05:29;30;20.0;943.2222278600076;21.421665017604827;1164;0;0;0;0;0
2025/04/27_16:05:30;30;20.0;943.1826148446314;21.41967782497406;1164;0;0;0;0;0
2025/04/27_16:05:31;31;20.0;943.1752073347164;21.410221529006957;1164;0;0;0;0;0
2025/04/27_16:05:32;32;20.0;943.1941131951445;21.412345769405366;1164;0;0;0;0;0
2025/04/27_16:05:33;32;20.0;943.2229465536547;21.412756912708282;1164;0;0;0;0;0
2025/04/27_16:05:34;32;20.0;943.2151100667619;21.409536290168763;1164;0;0;0;0;0
2025/04/27_16:05:35;32;20.0;943.2255171363737;21.415155248641966;1164;0;0;0;0;0
2025/04/27_16:05:36;32;20.0;943.2080477364632;21.419061110019683;1164;0;0;0;0;0
2025/04/27_16:05:37;31;20.0;943.2130600437737;21.407823193073273;1163;0;0;0;0;0
2025/04/27_16:05:38;30;20.0;943.2055268780299;21.414264438152312;1163;0;0;0;0;0
2025/04/27_16:05:39;31;20.0;943.2276295287826;21.41488115310669;1163;0;0;0;0;0
2025/04/27_16:05:40;32;20.0;943.1985982475039;21.412140197753907;1163;0;0;0;0;0
2025/04/27_16:05:41;33;20.0;943.2369761429721;21.418512918949126;1163;0;0;0;0;0
2025/04/27_16:05:42;30;20.0;943.2113648710333;21.417416536808012;1164;0;0;0;0;0
2025/04/27_16:05:43;30;20.0;943.1932395974852;21.416320154666902;1164;0;0;0;0;0
2025/04/27_16:05:44;30;20.0;943.2132794628008;21.41481262922287;1164;0;0;0;0;0
2025/04/27_16:05:45;31;20.0;943.2127222511781;21.416936869621278;1164;0;0;0;0;0
2025/04/27_16:05:46;32;20.0;943.2326879485618;21.43297145843506;1164;0;0;0;0;0
2025/04/27_16:05:47;32;20.0;943.2173664889051;21.417827680110932;1163;0;0;0;0;0
2025/04/27_16:05:48;32;20.0;943.2145357054466;21.415086724758147;1163;0;0;0;0;0
2025/04/27_16:05:49;32;20.0;943.2213289254322;21.412893960475923;1163;0;0;0;0;0
2025/04/27_16:05:50;30;20.0;943.1775449446432;21.417142441272734;1163;0;0;0;0;0
2025/04/27_16:05:51;29;20.0;943.1902304834791;21.411866102218628;1163;0;0;0;0;0
2025/04/27_16:05:52;27;20.0;943.2389852505424;21.41494967699051;1163;0;0;0;0;0
2025/04/27_16:05:53;28;20.0;943.2106098370837;21.417210965156556;1163;0;0;0;0;0
2025/04/27_16:05:54;28;20.0;943.2108378876857;21.41652572631836;1163;0;0;0;0;0
2025/04/27_16:05:55;29;20.0;943.2019578226673;21.4198148727417;1163;0;0;0;0;0
2025/04/27_16:05:56;29;20.0;943.2236432269835;21.42303549528122;1163;0;0;0;0;0
2025/04/27_16:05:57;27;20.0;943.1860589865574;21.41810177564621;1163;0;0;0;0;0
2025/04/27_16:05:58;28;20.0;943.2097085593595;21.416320154666902;1163;0;0;0;0;0
2025/04/27_16:05:59;27;20.0;943.2282359693033;21.422281732559203;1163;0;0;0;0;0
2025/04/27_16:06:00;27;20.0;943.1546968452051;21.40864547967911;1163;0;0;0;0;0
2025/04/27_16:06:01;26;20.0;943.2132278677987;21.4131680560112;1163;0;0;0;0;0
2025/04/27_16:06:02;26;20.0;943.2091988689878;21.412003149986266;1163;0;0;0;0;0
2025/04/27_16:06:03;27;20.0;943.2297396639432;21.410564148426054;1163;0;0;0;0;0
2025/04/27_16:06:04;27;20.0;943.1995555238178;21.410838243961333;1163;0;0;0;0;0
2025/04/27_16:06:05;27;20.0;943.2274186823518;21.412140197753907;1163;0;0;0;0;0
2025/04/27_16:06:06;26;20.0;943.2000158711509;21.405630428791046;1163;0;0;0;0;0
2025/04/27_16:06:07;26;20.0;943.1924935512297;21.40843990802765;1163;0;0;0;0;0
2025/04/27_16:06:08;23;20.0;943.2236799516587;21.408302860260008;1163;0;0;0;0;0
2025/04/27_16:06:09;23;20.0;943.2099430514028;21.415840487480164;1163;0;0;0;0;0
2025/04/27_16:06:10;23;20.0;943.1987187138235;21.412003149986266;1163;0;0;0;0;0
2025/04/27_16:06:11;23;20.0;943.2003363445317;21.411866102218628;1164;0;0;0;0;0
2025/04/27_16:06:12;23;20.0;943.1938226444263;21.41501820087433;1164;0;0;0;0;0
2025/04/27_16:06:13;23;20.0;943.1986433620306;21.413579199314118;1164;0;0;0;0;0
2025/04/27_16:06:14;23;20.0;943.2065119121066;21.417827680110932;1164;0;0;0;0;0
2025/04/27_16:06:15;23;20.0;943.2274035916166;21.41960930109024;1163;0;0;0;0;0
2025/04/27_16:06:16;23;20.0;943.2129696329805;21.416868345737456;1163;0;0;0;0;0
2025/04/27_16:06:17;23;20.0;943.2188958968379;21.418855538368224;1163;0;0;0;0;0
2025/04/27_16:06:18;23;20.0;943.203398879721;21.422007637023924;1163;0;0;0;0;0
2025/04/27_16:06:19;23;20.0;943.23692218541;21.42474859237671;1163;0;0;0;0;0
2025/04/27_16:06:20;23;20.0;943.2179468718564;21.42440597295761;1163;0;0;0;0;0
2025/04/27_16:06:21;24;20.0;943.2284981113695;21.426667261123658;1163;0;0;0;0;0
2025/04/27_16:06:22;23;20.0;943.2231566963575;21.42742102384567;1163;0;0;0;0;0
2025/04/27_16:06:23;23;20.0;943.2483748091711;21.42790069103241;1163;0;0;0;0;0
2025/04/27_16:06:24;24;20.0;943.2562029495795;21.426872832775118;1163;0;0;0;0;0
2025/04/27_16:06:25;24;20.0;943.2605071750153;21.432834410667418;1164;0;0;0;0;0
2025/04/27_16:06:26;24;20.0;943.2144688120965;21.436877319812776;1164;0;0;0;0;0
2025/04/27_16:06:27;24;20.0;943.2290925990982;21.437699606418608;1164;0;0;0;0;0
2025/04/27_16:06:28;23;20.0;943.2701930913678;21.443318564891815;1164;0;0;0;0;0
2025/04/27_16:06:29;23;20.0;943.2298554642617;21.442153658866882;1164;0;0;0;0;0
2025/04/27_16:06:30;24;20.0;943.2358237765336;21.437494034767152;1163;0;0;0;0;0
2025/04/27_16:06:32;22;20.0;943.2372374946738;21.434821603298186;1163;0;0;0;0;0
2025/04/27_16:06:32;21;20.0;943.1952136303175;21.435575366020203;1163;0;0;0;0;0
2025/04/27_16:06:33;22;20.0;943.241211810725;21.4422221827507;1163;0;0;0;0;0
2025/04/27_16:06:35;23;20.0;943.2416472841514;21.43619208097458;1162;0;0;0;0;0
2025/04/27_16:06:35;24;20.0;943.2311954530652;21.42913412094116;1162;0;0;0;0;0
2025/04/27_16:06:36;25;20.0;943.235328976645;21.43763108253479;1162;0;0;0;0;0
2025/04/27_16:06:38;25;20.0;943.2489165172921;21.433245553970337;1162;0;0;0;0;0
2025/04/27_16:06:39;25;20.0;943.2262025829015;21.429065597057342;1163;0;0;0;0;0
2025/04/27_16:06:42;25;20.0;943.2408436548399;21.426461689472198;1163;0;0;0;0;0
2025/04/27_16:06:42;27;20.0;943.2368835237497;21.423515162467957;1163;0;0;0;0;0
2025/04/27_16:06:43;27;20.0;943.226094963869;21.4296137881279;1163;0;0;0;0;0
2025/04/27_16:06:44;26;20.0;943.2298729664378;21.42276139974594;1163;0;0;0;0;0
2025/04/27_16:06:45;25;20.0;943.2216448152351;21.4229669713974;1163;0;0;0;0;0
2025/04/27_16:06:46;24;20.0;943.2078325430389;21.420157492160797;1163;0;0;0;0;0
2025/04/27_16:06:47;23;20.0;943.2395467201376;21.420911254882814;1163;0;0;0;0;0
2025/04/27_16:06:48;23;20.0;943.1925184943675;21.421185350418092;1164;0;0;0;0;0
2025/04/27_16:06:49;25;20.0;943.2235401512255;21.41974634885788;1164;0;0;0;0;0
2025/04/27_16:06:50;25;20.0;943.2275214216617;21.427352499961852;1164;0;0;0;0;0
2025/04/27_16:12:23;7;20.0;943.2357653500206;21.648753168582918;1167;0;0;0;0;0
2025/04/27_16:12:24;8;20.0;943.2808183099847;21.65265902996063;1167;0;0;0;0;0
2025/04/27_16:12:25;9;20.0;943.2847522776376;21.659031751155855;1167;0;0;0;0;0
2025/04/27_16:12:49;0;20.0;880.6779803210992;5.996873662173748;1109;0;0;0;0;0
2025/04/27_16:12:50;1;20.0;880.6996342341653;5.996040401142091;1109;0;0;0;0;0
2025/04/27_16:12:51;1;20.0;880.6821813091502;5.990813479125499;1109;0;0;0;0;0
2025/04/27_16:12:52;1;20.0;880.690068505655;5.988465094100684;1109;0;0;0;0;0
2025/04/27_16:12:53;1;20.0;880.7120658916741;5.999449167773127;1128;0;0;0;0;0
2025/04/27_16:13:23;3;20.0;943.2938089635002;21.62367342710495;1373;0;0;0;0;0
2025/04/27_16:13:24;3;20.0;943.2512581674353;21.619904613494874;1373;0;0;0;0;0
2025/04/27_16:13:25;3;20.0;943.3090382681659;21.619561994075774;1373;0;0;0;0;0
2025/04/27_16:14:51;6;20.0;943.2816196890516;21.554806923866273;1331;0;0;0;0;0
2025/04/27_16:14:52;6;20.0;943.278978333445;21.558233118057252;1331;0;0;0;0;0
2025/04/27_16:14:53;6;20.0;943.2634946344428;21.557959022521974;1331;0;0;0;0;0
2025/04/27_16:16:14;1;20.0;943.3013501005855;21.551106634140016;1326;0;0;0;0;0
2025/04/27_16:16:15;1;20.0;943.3218590978871;21.552477111816405;1326;0;0;0;0;0
2025/04/27_16:16:16;4;20.0;943.322493563701;21.552819731235505;1326;0;0;0;0;0
2025/04/27_16:16:17;4;20.0;943.2654173038525;21.543226387500763;1326;0;0;0;0;0
2025/04/27_16:16:18;4;20.0;943.3031453854098;21.552682683467864;1337;0;0;0;0;0
2025/04/27_16:16:19;5;20.0;943.2937492153505;21.54740634441376;1337;0;0;0;0;0
2025/04/27_16:16:20;5;20.0;943.3125743929954;21.55494397163391;1337;0;0;0;0;0
2025/04/27_16:16:21;5;20.0;943.2945168337686;21.548023059368134;1337;0;0;0;0;0
2025/04/27_16:16:22;5;20.0;943.3280163971468;21.54569324731827;1337;0;0;0;0;0
2025/04/27_16:16:23;7;20.0;943.3227473500266;21.552956779003143;1249;0;0;0;0;0
2025/04/27_16:16:24;7;20.0;943.2967053389668;21.550215823650362;1249;0;0;0;0;0
2025/04/27_16:16:25;7;20.0;943.3139122723602;21.55789049863815;1249;0;0;0;0;0
2025/04/27_16:16:26;8;20.0;943.2462009525855;21.54740634441376;1249;0;0;0;0;0
2025/04/27_16:16:27;9;20.0;943.2830074754925;21.543020815849303;1249;0;0;0;0;0
2025/04/27_16:16:28;10;20.0;943.2850690999571;21.545145056247712;1212;0;0;0;0;0
2025/04/27_16:16:29;11;20.0;943.3176828488172;21.554669876098632;1212;0;0;0;0;0
2025/04/27_16:16:30;11;20.0;943.2891058015791;21.542472624778746;1212;0;0;0;0;0
2025/04/27_16:16:31;11;20.0;943.3078253996594;21.542472624778746;1212;0;0;0;0;0
2025/04/27_16:16:32;11;20.0;943.2993161316708;21.541718862056733;1187;0;0;0;0;0
2025/04/27_16:16:33;11;20.0;943.2895065384795;21.539252002239227;1187;0;0;0;0;0
2025/04/27_16:16:34;12;20.0;943.3043048685414;21.537538905143737;1187;0;0;0;0;0
2025/04/27_16:16:35;12;20.0;943.2829383976419;21.540759527683257;1187;0;0;0;0;0
2025/04/27_16:16:36;13;20.0;943.276860210156;21.537881524562835;1187;0;0;0;0;0
2025/04/27_16:16:37;13;20.0;943.2922918779493;21.5405539560318;1172;0;0;0;0;0
2025/04/27_16:16:38;13;20.0;943.2850789646801;21.533221900463104;1172;0;0;0;0;0
2025/04/27_16:16:39;13;20.0;943.269975485582;21.53719628572464;1172;0;0;0;0;0
2025/04/27_16:16:40;15;20.0;943.2756993413216;21.536648094654083;1172;0;0;0;0;0
2025/04/27_16:16:41;15;20.0;943.2882187549025;21.537950048446657;1172;0;0;0;0;0
2025/04/27_16:16:42;15;20.0;943.2741640802612;21.535414664745332;1168;0;0;0;0;0
2025/04/27_16:16:43;15;20.0;943.3043435941037;21.534729425907134;1168;0;0;0;0;0
2025/04/27_16:16:44;15;20.0;943.2822044856637;21.533084852695467;1168;0;0;0;0;0
2025/04/27_16:16:45;18;20.0;943.3208046456609;21.530275373458863;1168;0;0;0;0;0
2025/04/27_16:16:46;18;20.0;943.280398901371;21.51896893262863;1168;0;0;0;0;0
2025/04/27_16:16:47;19;20.0;943.2787162975353;21.525136082172395;1164;0;0;0;0;0
2025/04/27_16:16:48;19;20.0;943.3036601344651;21.524656414985657;1164;0;0;0;0;0
2025/04/27_16:16:49;20;20.0;943.3168906908098;21.52068202972412;1164;0;0;0;0;0
2025/04/27_16:16:50;20;20.0;943.2980823337296;21.525889844894408;1164;0;0;0;0;0
2025/04/27_16:16:51;20;20.0;943.2930120756026;21.52739737033844;1162;0;0;0;0;0
2025/04/27_16:16:52;20;20.0;943.287561871445;21.524656414985657;1162;0;0;0;0;0
2025/04/27_16:16:53;21;20.0;943.284484094347;21.52602689266205;1162;0;0;0;0;0
2025/04/27_16:16:54;21;20.0;943.3017497199527;21.52746589422226;1162;0;0;0;0;0
2025/04/27_16:16:55;21;20.0;943.2599595859335;21.52390265226364;1162;0;0;0;0;0
2025/04/27_16:16:56;23;20.0;943.2880056265544;21.526917703151703;1162;0;0;0;0;0
2025/04/27_16:16:57;23;20.0;943.3264841051432;21.528288180828095;1162;0;0;0;0;0
2025/04/27_16:16:58;24;20.0;943.303151894947;21.528425228595733;1162;0;0;0;0;0
2025/04/27_16:16:59;24;20.0;943.2965147024935;21.52767146587372;1162;0;0;0;0;0
2025/04/27_16:17:00;26;20.0;943.2684676371405;21.52869932413101;1162;0;0;0;0;0
2025/04/27_16:17:01;27;20.0;943.3024232797817;21.5209561252594;1160;0;0;0;0;0
2025/04/27_16:17:02;27;20.0;943.321909783406;21.521572840213775;1160;0;0;0;0;0
2025/04/27_16:17:03;27;20.0;943.2818136981749;21.520339410305024;1160;0;0;0;0;0
2025/04/27_16:17:04;27;20.0;943.3056025217779;21.518831884860994;1160;0;0;0;0;0
2025/04/27_16:17:05;27;20.0;943.3005269884449;21.5080051112175;1160;0;0;0;0;0
2025/04/27_16:17:06;27;20.0;943.2735220440131;21.50636053800583;1156;0;0;0;0;0
2025/04/27_16:17:07;28;20.0;943.3089025061973;21.512527687549593;1156;0;0;0;0;0
2025/04/27_16:17:08;28;20.0;943.3100763747794;21.502043533325196;1156;0;0;0;0;0
2025/04/27_16:17:09;28;20.0;943.28445460824;21.508827397823335;1156;0;0;0;0;0
2025/04/27_16:17:10;28;20.0;943.290780583948;21.511636877059935;1155;0;0;0;0;0
2025/04/27_16:17:11;28;20.0;943.2754824799916;21.50923854112625;1155;0;0;0;0;0
2025/04/27_16:17:12;27;20.0;943.3326336866506;21.513212926387787;1155;0;0;0;0;0
2025/04/27_16:17:13;29;20.0;943.322176705772;21.514035212993623;1155;0;0;0;0;0
2025/04/27_16:17:14;29;20.0;943.298515123676;21.51561126232147;1155;0;0;0;0;0
2025/04/27_16:17:15;29;20.0;943.2918843655236;21.515063071250914;1154;0;0;0;0;0
2025/04/27_16:17:16;26;20.0;943.2985905370168;21.522121031284332;1154;0;0;0;0;0
2025/04/27_16:17:17;26;20.0;943.3005774836085;21.513692593574525;1154;0;0;0;0;0
2025/04/27_16:17:18;26;20.0;943.2995804499128;21.521846935749053;1154;0;0;0;0;0
2025/04/27_16:17:19;25;20.0;943.2748779386067;21.522052507400513;1154;0;0;0;0;0
2025/04/27_16:17:20;25;20.0;943.2974484566616;21.521504316329956;1153;0;0;0;0;0
2025/04/27_16:17:21;25;20.0;943.2935322703809;21.528082609176636;1153;0;0;0;0;0
2025/04/27_16:17:22;25;20.0;943.2733272744543;21.53253666162491;1153;0;0;0;0;0
2025/04/27_16:17:23;23;20.0;943.2763926044436;21.530755040645598;1153;0;0;0;0;0
2025/04/27_16:17:24;23;20.0;943.2764492407389;21.53260518550873;1153;0;0;0;0;0
2025/04/27_16:17:25;23;20.0;943.2904827600872;21.542609672546387;1153;0;0;0;0;0
2025/04/27_16:17:26;22;20.0;943.305490978086;21.539594621658324;1153;0;0;0;0;0
2025/04/27_16:17:27;22;20.0;943.2862136330228;21.53767595291138;1153;0;0;0;0;0
2025/04/27_16:17:28;22;20.0;943.2909663667789;21.538018572330476;1153;0;0;0;0;0
2025/04/27_16:23:16;7;20.0;943.2865738718183;21.492587237358094;1165;0;0;0;0;0
2025/04/27_16:23:17;7;20.0;943.2763522327848;21.496972765922546;1165;0;0;0;0;0
2025/04/27_16:23:58;3;20.0;828.3481679404373;14.978770530801267;1134;0;0;0;0;0
2025/04/27_16:24:00;4;20.0;828.3703672867507;14.982604739367963;1134;0;0;0;0;0
2025/04/27_16:24:01;4;20.0;828.3517433551834;14.982926666717976;1134;0;0;0;0;0
2025/04/27_16:24:40;4;20.0;943.2675343055854;21.53082356452942;1134;0;0;0;0;0
2025/04/27_16:24:41;5;20.0;943.2614336024234;21.539457573890687;1134;0;0;0;0;0
2025/04/27_17:40:50;5;20.0;943.4009046596609;20.920960998535158;1033;0;0;0;0;0
2025/04/27_17:40:51;5;20.0;943.4016858811411;20.92541505098343;1033;0;0;0;0;0
2025/04/27_17:40:52;5;20.0;943.4232137167314;20.927950434684753;1033;0;0;0;0;0
2025/04/27_17:40:53;5;20.0;943.3947918890408;20.924318668842314;1033;0;0;0;0;0
2025/04/27_17:40:54;5;20.0;943.432533651299;20.934186108112335;1009;0;0;0;0;0
2025/04/27_17:40:55;6;20.0;943.4150968754536;20.931034009456635;1009;0;0;0;0;0
2025/04/27_17:40:56;8;20.0;943.4393943781936;20.930828437805175;1009;0;0;0;0;0
2025/04/27_17:40:57;8;20.0;943.40328034795;20.93171924829483;1009;0;0;0;0;0
2025/04/27_17:40:58;8;20.0;943.478860649227;20.93658444404602;1009;0;0;0;0;0
2025/04/27_17:40:59;8;20.0;943.464458740151;20.934665775299074;1088;0;0;0;0;0
2025/04/27_17:41:00;8;20.0;943.4124185252085;20.93987359046936;1088;0;0;0;0;0
2025/04/27_17:41:01;9;20.0;943.4396099645767;20.940421781539918;1088;0;0;0;0;0
2025/04/27_17:41:02;10;20.0;943.4197408890154;20.938982779979707;1088;0;0;0;0;0
2025/04/27_17:41:03;11;20.0;943.4188699944727;20.94960398197174;1088;0;0;0;0;0
2025/04/27_17:41:04;11;20.0;943.4649391176816;20.94117554426193;1124;0;0;0;0;0
2025/04/27_17:50:42;2;20.0;943.3907437521062;21.847815051078797;1153;0;0
2025/04/27_17:51:43;3;20.0;943.3885037278296;21.839318089485168;1140;0;0
2025/04/27_17:51:45;8;20.0;943.3738095321675;21.84514261960983;1140;0;0
2025/04/27_17:51:45;8;20.0;943.3882540319307;21.848089146614075;1140;0;0
2025/04/27_17:51:46;8;20.0;943.3918811154452;21.852680246829987;1140;0;0
2025/04/27_17:51:47;8;20.0;943.3521045943685;21.845964906215666;1140;0;0
2025/04/27_17:51:48;10;20.0;943.3930500053623;21.849870767593384;1141;0;0
2025/04/27_17:51:49;10;20.0;943.4031101098485;21.85672315597534;1141;0;0
2025/04/27_17:51:52;10;20.0;943.382665504152;21.85357105731964;1141;0;0
2025/04/27_17:51:52;10;20.0;943.3286323594343;21.854941534996033;1141;0;0
2025/04/27_17:51:53;10;20.0;943.3622924158038;21.857339870929717;1141;0;0
2025/04/27_17:51:54;10;20.0;943.4007337503391;21.85220057964325;1141;0;0
2025/04/27_17:51:56;10;20.0;943.3865369488819;21.84918552875519;1141;0;0
2025/04/27_17:51:56;10;20.0;943.3627938700229;21.857408394813536;1141;0;0
2025/04/27_17:51:57;10;20.0;943.3837952377341;21.8537766289711;1140;0;0
2025/04/27_17:51:59;10;20.0;943.3864658466969;21.859875254631042;1140;0;0
2025/04/27_17:51:59;11;20.0;943.3932326359765;21.860697541236878;1140;0;0
2025/04/27_17:52:00;11;20.0;943.3650882586662;21.859052968025207;1140;0;0
2025/04/27_17:52:01;11;20.0;943.3697195176206;21.8506245303154;1140;0;0
2025/04/27_17:52:02;11;20.0;943.3901639859577;21.8537766289711;1138;0;0
2025/04/27_17:52:03;11;20.0;943.309829995324;21.848020622730257;1138;0;0
2025/04/27_17:52:04;12;20.0;943.357770683615;21.847609479427337;1138;0;0
2025/04/27_17:52:05;12;20.0;943.3834931555787;21.84754095554352;1138;0;0
2025/04/27_17:52:06;12;20.0;943.3742525012858;21.843155426979067;1138;0;0
2025/04/27_17:52:07;11;20.0;943.3747129939787;21.841784949302674;1139;0;0
2025/04/27_17:52:08;11;20.0;943.3991763618068;21.836988277435303;1139;0;0
2025/04/27_17:52:09;13;20.0;943.3628714051159;21.833767654895784;1139;0;0
2025/04/27_17:52:10;13;20.0;943.3782577559379;21.830341460704805;1139;0;0
2025/04/27_17:52:11;14;20.0;943.3566041891236;21.828559839725493;1139;0;0
2025/04/27_17:52:12;14;20.0;943.3838803820959;21.82609297990799;1138;0;0
2025/04/27_17:52:13;13;20.0;943.3891896225254;21.828354268074037;1138;0;0
2025/04/27_17:52:14;14;20.0;943.3781494818755;21.822187118530273;1138;0;0
2025/04/27_17:52:15;14;20.0;943.361864063725;21.824722502231598;1138;0;0
2025/04/27_17:52:16;14;20.0;943.3772943100578;21.818486828804016;1139;0;0
2025/04/27_17:52:17;15;20.0;943.4004696486465;21.82109073638916;1139;0;0
2025/04/27_17:52:18;16;20.0;943.3715130766932;21.817184875011446;1139;0;0
2025/04/27_17:52:19;16;20.0;943.3579893099173;21.81149739265442;1139;0;0
2025/04/27_17:52:20;18;20.0;943.3640950086576;21.80670072078705;1139;0;0
2025/04/27_17:52:21;18;20.0;943.4099259041407;21.81122329711914;1138;0;0
2025/04/27_17:52:22;18;20.0;943.3915496045634;21.806152529716492;1138;0;0
2025/04/27_17:52:23;18;20.0;943.384901432003;21.80944167613983;1138;0;0
2025/04/27_17:52:24;19;20.0;943.4037108448902;21.80786562681198;1138;0;0
2025/04/27_17:52:25;19;20.0;943.3834700903649;21.798751950263977;1138;0;0
2025/04/27_17:52:26;21;20.0;943.4067989426101;21.80670072078705;1138;0;0
2025/04/27_17:52:27;21;20.0;943.3808986291048;21.80485057592392;1138;0;0
2025/04/27_17:52:28;21;20.0;943.4114411258674;21.80313747882843;1138;0;0
2025/04/27_17:52:29;22;20.0;943.413762155613;21.80135585784912;1138;0;0
2025/04/27_17:52:30;22;20.0;943.3645841890218;21.797655568122863;1138;0;0
2025/04/27_17:52:31;22;20.0;943.3785945025483;21.798546378612517;1138;0;0
2025/04/27_17:52:32;22;20.0;943.4262585759576;21.797381472587585;1138;0;0
2025/04/27_17:52:33;22;20.0;943.4169910022468;21.796422138214112;1138;0;0
2025/04/27_17:52:34;22;20.0;943.4187014455633;21.79512018442154;1138;0;0
2025/04/27_17:52:35;22;20.0;943.3962402711654;21.791282846927643;1138;0;0
2025/04/27_17:52:36;23;20.0;943.4235551438111;21.79025498867035;1138;0;0
2025/04/27_17:52:37;24;20.0;943.4082804492954;21.79313299179077;1138;0;0
2025/04/27_17:52:38;24;20.0;943.405462133046;21.786349127292635;1138;0;0
2025/04/27_17:52:39;24;20.0;943.4326736771554;21.786075031757356;1138;0;0
2025/04/27_17:52:40;24;20.0;943.4059397491885;21.785595364570618;1138;0;0
2025/04/27_17:52:41;24;20.0;943.4227258355671;21.778880023956297;1138;0;0
2025/04/27_17:52:42;24;20.0;943.404456789509;21.77750954627991;1138;0;0
2025/04/27_17:52:43;25;20.0;943.4174400099748;21.777441022396086;1138;0;0
2025/04/27_17:52:44;25;20.0;943.3844270693476;21.76709391593933;1138;0;0
2025/04/27_17:52:45;25;20.0;943.4417035182685;21.774563019275664;1138;0;0
2025/04/27_17:52:46;24;20.0;943.4277917243168;21.768464393615723;1138;0;0
2025/04/27_17:52:49;24;20.0;834.7939344293746;-40.54312165575102;1138;0;0
2025/04/27_17:52:50;22;20.0;569.5238302932079;-634.9311041259766;1138;0;0
2025/04/27_17:52:51;22;20.0;680.9546130416138;-100.58653512286023;32768;0;0
2025/04/27_17:52:52;22;20.0;943.4083714290837;21.75756909608841;32768;0;0
2025/04/27_17:52:55;23;20.0;943.4103710710394;21.75763761997223;32768;0;0
2025/04/27_17:52:57;25;20.0;943.3688142771966;21.75400585412979;1700;0;0
2025/04/27_17:52:57;24;20.0;943.4225813063833;21.75249832868576;1700;0;0
2025/04/27_17:52:58;25;20.0;943.4135723507768;21.760378575325014;1700;0;0
2025/04/27_17:53:04;24;20.0;943.3782390978268;21.751813089847566;1700;0;0
2025/04/27_17:53:04;23;20.0;943.4033041610161;21.75078523159027;1478;0;0
2025/04/27_17:53:05;24;20.0;943.3987614877301;21.7491406583786;1360;0;0
2025/04/27_17:53:09;24;20.0;943.3791840792136;21.737148978710174;1360;0;0
2025/04/27_17:53:11;22;20.0;943.431051603085;21.74756460905075;1295;0;0
2025/04/27_17:53:15;21;20.0;943.4025250247962;21.749757373332976;1260;0;0
2025/04/27_17:53:15;20;20.0;943.3906362003873;21.748798038959503;1260;0;0
2025/04/27_17:53:16;20;20.0;943.4068266776751;21.74742756128311;1260;0;0
2025/04/27_17:53:18;19;20.0;943.4083188651398;21.747221989631655;1260;0;0
2025/04/27_17:53:19;19;20.0;943.3696881673075;21.73262640237808;1260;0;0
2025/04/27_17:53:21;20;20.0;943.4091832787058;21.74263088941574;1230;0;0
2025/04/27_17:53:22;18;20.0;943.4016742950939;21.742014174461364;1230;0;0
2025/04/27_17:53:22;18;20.0;943.4078484666871;21.7396843624115;1230;0;0
2025/04/27_17:53:25;18;20.0;943.4200273788549;21.73351721286774;1211;0;0
2025/04/27_17:53:25;17;20.0;943.4144575752935;21.735161786079406;1211;0;0
2025/04/27_17:53:26;17;20.0;943.3795826862104;21.73797126531601;1211;0;0
2025/04/27_17:54:27;2;20.0;943.4448630589832;21.7036407995224;1093;0;0
2025/04/27_17:54:28;2;20.0;943.4076590733011;21.70357227563858;1093;0;0
2025/04/27_17:54:29;3;20.0;943.4219140366488;21.700146081447603;1093;0;0
2025/04/27_17:54:30;4;20.0;943.4232852224246;21.70007755756378;1093;0;0
2025/04/27_17:54:31;4;20.0;943.4292957255442;21.70069427251816;1114;0;0
2025/04/27_17:54:32;4;20.0;943.4188265253175;21.69706250667572;1114;0;0
2025/04/27_17:54:33;4;20.0;943.4345400175024;21.70494275331497;1114;0;0
2025/04/27_17:54:34;5;20.0;943.421921124183;21.704600133895873;1114;0;0
2025/04/27_17:54:35;5;20.0;943.3824881714129;21.70514832496643;1114;0;0
2025/04/27_17:54:36;5;20.0;943.4388879230397;21.70000903367996;1126;0;0
2025/04/27_17:54:37;5;20.0;943.4609855715468;21.704257514476776;1126;0;0
2025/04/27_17:54:38;5;20.0;943.3995405014849;21.70343522787094;1126;0;0
2025/04/27_17:54:39;5;20.0;943.477375405071;21.709670901298523;1126;0;0
2025/04/27_17:54:40;6;20.0;943.3194602334046;21.69719955444336;1126;0;0
2025/04/27_18:10:30;8;20.0;943.5206721215975;22.215582735538483;1050;0;0
2025/04/27_18:10:31;8;20.0;943.5337569600582;22.199753718376158;1050;0;0
2025/04/27_18:10:32;8;20.0;943.5408921103569;22.181115221977233;1050;0;0
2025/04/27_18:10:33;8;20.0;943.5541879400038;22.173509070873262;1050;0;0
2025/04/27_18:10:34;8;20.0;943.5641560975753;22.158228244781494;1018;0;0
2025/04/27_18:10:44;1;20.0;943.5773584610989;22.027005007266997;1160;0;0
2025/04/27_18:10:45;1;20.0;943.5708687837556;22.022688002586364;1160;0;0
2025/04/27_18:10:46;1;20.0;943.5747080076792;22.012409420013427;;0;0
2025/04/27_18:10:47;1;20.0;943.5586937559946;21.993428304195405;1160;0;0
2025/04/27_18:10:48;2;20.0;943.5829833843682;21.9909614443779;1257;0;0
2025/04/27_18:10:49;2;20.0;943.5932530217574;21.982944149971008;1257;0;0
